,blockNumber,kittyId,case:genes,case:concept:name,concept:name,time:timestamp,from,to,start_timestamp_Rounded,genes,isValue,isValueCase2
10541067,7649178,,-3019947904495252141,995907,Is Transferred,2019-04-27 13:21:30+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0x463215edb66fb6a8f0c979e739a731977617699f,2019-04-27 13:20:00+00:00,-3019947904495252141,True,False
10541066,7648702,,-3019947904495252141,995907,Is Transferred,2019-04-27 11:40:04+00:00,0xa21e0974137bf8400eb7dca606d9dcb190d79ed9,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-04-27 11:40:00+00:00,-3019947904495252141,True,False
10541065,7648116,,-3019947904495252141,995907,Is Transferred,2019-04-27 09:26:12+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0xa21e0974137bf8400eb7dca606d9dcb190d79ed9,2019-04-27 09:30:00+00:00,-3019947904495252141,True,False
10541064,7647671,,-3019947904495252141,995907,Is Transferred,2019-04-27 07:45:55+00:00,0x7316e9cf94bef40d4981d66a5c41c38b6b32454c,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-04-27 07:50:00+00:00,-3019947904495252141,True,False
10541063,7647059,,-3019947904495252141,995907,Is Transferred,2019-04-27 05:26:12+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0x7316e9cf94bef40d4981d66a5c41c38b6b32454c,2019-04-27 05:30:00+00:00,-3019947904495252141,True,False
10541062,7646630,,-3019947904495252141,995907,Is Transferred,2019-04-27 03:45:24+00:00,0xe738725cdcc41c91f734dd7b5b9659df994d6dda,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-04-27 03:50:00+00:00,-3019947904495252141,True,False
10541061,7645982,,-3019947904495252141,995907,Is Transferred,2019-04-27 01:30:47+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0xe738725cdcc41c91f734dd7b5b9659df994d6dda,2019-04-27 01:30:00+00:00,-3019947904495252141,True,False
10541060,7645532,,-3019947904495252141,995907,Is Transferred,2019-04-26 23:49:52+00:00,0x179d698f5a1c84c3ff4c5eb04e553c15a0c1d8d8,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-04-26 23:50:00+00:00,-3019947904495252141,True,False
10541059,7644889,,-3019947904495252141,995907,Is Transferred,2019-04-26 21:30:50+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0x179d698f5a1c84c3ff4c5eb04e553c15a0c1d8d8,2019-04-26 21:30:00+00:00,-3019947904495252141,True,False
10541058,7644434,,-3019947904495252141,995907,Is Transferred,2019-04-26 19:50:57+00:00,0x463215edb66fb6a8f0c979e739a731977617699f,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-04-26 19:50:00+00:00,-3019947904495252141,True,False
10541057,7643856,,-3019947904495252141,995907,Is Transferred,2019-04-26 17:38:22+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0x463215edb66fb6a8f0c979e739a731977617699f,2019-04-26 17:40:00+00:00,-3019947904495252141,True,False
10541056,7643390,,-3019947904495252141,995907,Is Transferred,2019-04-26 15:58:07+00:00,0xbabda06088c242fb2a763aa7cc99706cb77ba735,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-04-26 16:00:00+00:00,-3019947904495252141,True,False
10541055,7642777,,-3019947904495252141,995907,Is Transferred,2019-04-26 13:36:30+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0xbabda06088c242fb2a763aa7cc99706cb77ba735,2019-04-26 13:40:00+00:00,-3019947904495252141,True,False
10541054,7642303,,-3019947904495252141,995907,Is Transferred,2019-04-26 11:55:20+00:00,0x7316e9cf94bef40d4981d66a5c41c38b6b32454c,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-04-26 12:00:00+00:00,-3019947904495252141,True,False
10541053,7641686,,-3019947904495252141,995907,Is Transferred,2019-04-26 09:41:46+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0x7316e9cf94bef40d4981d66a5c41c38b6b32454c,2019-04-26 09:40:00+00:00,-3019947904495252141,True,False
10541052,7641259,,-3019947904495252141,995907,Is Transferred,2019-04-26 08:00:11+00:00,0x838c14eb3eabe4cb6a696d286c7b2a466629d0ee,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-04-26 08:00:00+00:00,-3019947904495252141,True,False
10541051,7640629,,-3019947904495252141,995907,Is Transferred,2019-04-26 05:43:21+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0x838c14eb3eabe4cb6a696d286c7b2a466629d0ee,2019-04-26 05:40:00+00:00,-3019947904495252141,True,False
10541050,7640199,,-3019947904495252141,995907,Is Transferred,2019-04-26 04:03:23+00:00,0x179d698f5a1c84c3ff4c5eb04e553c15a0c1d8d8,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-04-26 04:00:00+00:00,-3019947904495252141,True,False
10541049,7639604,,-3019947904495252141,995907,Is Transferred,2019-04-26 01:45:59+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0x179d698f5a1c84c3ff4c5eb04e553c15a0c1d8d8,2019-04-26 01:50:00+00:00,-3019947904495252141,True,False
10541048,7639223,,-3019947904495252141,995907,Is Transferred,2019-04-26 00:19:03+00:00,0x236ef21dc36d0aec3990dd5ee84a9d5320644262,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-04-26 00:20:00+00:00,-3019947904495252141,True,False
10541047,7638559,,-3019947904495252141,995907,Is Transferred,2019-04-25 21:46:57+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0x236ef21dc36d0aec3990dd5ee84a9d5320644262,2019-04-25 21:50:00+00:00,-3019947904495252141,True,False
10541046,7638099,,-3019947904495252141,995907,Is Transferred,2019-04-25 20:04:42+00:00,0xbabda06088c242fb2a763aa7cc99706cb77ba735,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-04-25 20:00:00+00:00,-3019947904495252141,True,False
10541045,7637450,,-3019947904495252141,995907,Is Transferred,2019-04-25 17:52:17+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0xbabda06088c242fb2a763aa7cc99706cb77ba735,2019-04-25 17:50:00+00:00,-3019947904495252141,True,False
10541044,7637005,,-3019947904495252141,995907,Is Transferred,2019-04-25 16:11:15+00:00,0xadd12bd6375dc21d579cc4abcfa04864d6ac9a62,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-04-25 16:10:00+00:00,-3019947904495252141,True,False
10541043,7636359,,-3019947904495252141,995907,Is Transferred,2019-04-25 13:51:12+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0xadd12bd6375dc21d579cc4abcfa04864d6ac9a62,2019-04-25 13:50:00+00:00,-3019947904495252141,True,False
10541042,7635951,,-3019947904495252141,995907,Is Transferred,2019-04-25 12:10:03+00:00,0x236ef21dc36d0aec3990dd5ee84a9d5320644262,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-04-25 12:10:00+00:00,-3019947904495252141,True,False
10541041,7635368,,-3019947904495252141,995907,Is Transferred,2019-04-25 09:56:18+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0x236ef21dc36d0aec3990dd5ee84a9d5320644262,2019-04-25 10:00:00+00:00,-3019947904495252141,True,False
10541040,7634935,,-3019947904495252141,995907,Is Transferred,2019-04-25 08:15:29+00:00,0xf5aee6d7b838d5ede8aa65d31dbc11116545180c,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-04-25 08:20:00+00:00,-3019947904495252141,True,False
10541039,7634301,,-3019947904495252141,995907,Is Transferred,2019-04-25 05:56:16+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0xf5aee6d7b838d5ede8aa65d31dbc11116545180c,2019-04-25 06:00:00+00:00,-3019947904495252141,True,False
10541038,7633852,,-3019947904495252141,995907,Is Transferred,2019-04-25 04:15:03+00:00,0xe738725cdcc41c91f734dd7b5b9659df994d6dda,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-04-25 04:20:00+00:00,-3019947904495252141,True,False
10541037,7633206,,-3019947904495252141,995907,Is Transferred,2019-04-25 02:01:38+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0xe738725cdcc41c91f734dd7b5b9659df994d6dda,2019-04-25 02:00:00+00:00,-3019947904495252141,True,False
10541036,7632728,,-3019947904495252141,995907,Is Transferred,2019-04-25 00:20:14+00:00,0x1c1ef71445010114f41ac1feb32dbf5d7281e90f,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-04-25 00:20:00+00:00,-3019947904495252141,True,False
10541035,7632096,,-3019947904495252141,995907,Is Transferred,2019-04-24 22:01:04+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0x1c1ef71445010114f41ac1feb32dbf5d7281e90f,2019-04-24 22:00:00+00:00,-3019947904495252141,True,False
10541034,7631636,,-3019947904495252141,995907,Is Transferred,2019-04-24 20:20:12+00:00,0xcdcadf0279ee021a0c40a31ac10fa69e028e21d0,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-04-24 20:20:00+00:00,-3019947904495252141,True,False
10541033,7631075,,-3019947904495252141,995907,Is Transferred,2019-04-24 18:06:27+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0xcdcadf0279ee021a0c40a31ac10fa69e028e21d0,2019-04-24 18:10:00+00:00,-3019947904495252141,True,False
10541032,7630634,,-3019947904495252141,995907,Is Transferred,2019-04-24 16:35:38+00:00,0x6a47b60c377450a460d3eb828d534ee66eead668,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-04-24 16:40:00+00:00,-3019947904495252141,True,False
10541031,7630011,,-3019947904495252141,995907,Is Transferred,2019-04-24 14:06:09+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0x6a47b60c377450a460d3eb828d534ee66eead668,2019-04-24 14:10:00+00:00,-3019947904495252141,True,False
10541030,7629573,,-3019947904495252141,995907,Is Transferred,2019-04-24 12:25:12+00:00,0x8acc1421ec98689461ff5777de8ad6648dc6d643,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-04-24 12:30:00+00:00,-3019947904495252141,True,False
10541029,7629026,,-3019947904495252141,995907,Is Transferred,2019-04-24 10:13:48+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0x8acc1421ec98689461ff5777de8ad6648dc6d643,2019-04-24 10:10:00+00:00,-3019947904495252141,True,False
10541028,7628610,,-3019947904495252141,995907,Is Transferred,2019-04-24 08:37:13+00:00,0x00c9da65b33b4f7034b5f50b90f5f6d8320d6ab8,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-04-24 08:40:00+00:00,-3019947904495252141,True,False
10541027,7627951,,-3019947904495252141,995907,Is Transferred,2019-04-24 06:11:18+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0x00c9da65b33b4f7034b5f50b90f5f6d8320d6ab8,2019-04-24 06:10:00+00:00,-3019947904495252141,True,False
10541026,7627495,,-3019947904495252141,995907,Is Transferred,2019-04-24 04:31:18+00:00,0xf5aee6d7b838d5ede8aa65d31dbc11116545180c,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-04-24 04:30:00+00:00,-3019947904495252141,True,False
10541025,7626900,,-3019947904495252141,995907,Is Transferred,2019-04-24 02:15:59+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0xf5aee6d7b838d5ede8aa65d31dbc11116545180c,2019-04-24 02:20:00+00:00,-3019947904495252141,True,False
10541024,7626474,,-3019947904495252141,995907,Is Transferred,2019-04-24 00:36:09+00:00,0xa37e6b46fa8e1a6f1ddbf035c4e0230b8414ff04,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-04-24 00:40:00+00:00,-3019947904495252141,True,False
10541023,7625878,,-3019947904495252141,995907,Is Transferred,2019-04-23 22:16:05+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0xa37e6b46fa8e1a6f1ddbf035c4e0230b8414ff04,2019-04-23 22:20:00+00:00,-3019947904495252141,True,False
10541022,7625435,,-3019947904495252141,995907,Is Transferred,2019-04-23 20:35:50+00:00,0x87b77fabfeb869150b8e1b9462603f9a639c5fae,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-04-23 20:40:00+00:00,-3019947904495252141,True,False
10541021,7624849,,-3019947904495252141,995907,Is Transferred,2019-04-23 18:21:05+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0x87b77fabfeb869150b8e1b9462603f9a639c5fae,2019-04-23 18:20:00+00:00,-3019947904495252141,True,False
10541020,7624430,,-3019947904495252141,995907,Is Transferred,2019-04-23 16:42:19+00:00,0x236ef21dc36d0aec3990dd5ee84a9d5320644262,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-04-23 16:40:00+00:00,-3019947904495252141,True,False
10541019,7623769,,-3019947904495252141,995907,Is Transferred,2019-04-23 14:21:07+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0x236ef21dc36d0aec3990dd5ee84a9d5320644262,2019-04-23 14:20:00+00:00,-3019947904495252141,True,False
10541018,7623326,,-3019947904495252141,995907,Is Transferred,2019-04-23 12:40:28+00:00,0x6e13c7e25c2cda6f5c8c4e431bee480bfb312c28,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-04-23 12:40:00+00:00,-3019947904495252141,True,False
10541017,7622727,,-3019947904495252141,995907,Is Transferred,2019-04-23 10:26:12+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0x6e13c7e25c2cda6f5c8c4e431bee480bfb312c28,2019-04-23 10:30:00+00:00,-3019947904495252141,True,False
10541016,7622275,,-3019947904495252141,995907,Is Transferred,2019-04-23 08:45:42+00:00,0x838c14eb3eabe4cb6a696d286c7b2a466629d0ee,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-04-23 08:50:00+00:00,-3019947904495252141,True,False
10541015,7621677,,-3019947904495252141,995907,Is Transferred,2019-04-23 06:26:20+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0x838c14eb3eabe4cb6a696d286c7b2a466629d0ee,2019-04-23 06:30:00+00:00,-3019947904495252141,True,False
10541014,7621231,,-3019947904495252141,995907,Is Transferred,2019-04-23 04:49:18+00:00,0x6e13c7e25c2cda6f5c8c4e431bee480bfb312c28,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-04-23 04:50:00+00:00,-3019947904495252141,True,False
10541013,7620641,,-3019947904495252141,995907,Is Transferred,2019-04-23 02:31:17+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0x6e13c7e25c2cda6f5c8c4e431bee480bfb312c28,2019-04-23 02:30:00+00:00,-3019947904495252141,True,False
10541012,7620221,,-3019947904495252141,995907,Is Transferred,2019-04-23 00:50:16+00:00,0xe738725cdcc41c91f734dd7b5b9659df994d6dda,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-04-23 00:50:00+00:00,-3019947904495252141,True,False
10541011,7619569,,-3019947904495252141,995907,Is Transferred,2019-04-22 22:31:08+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0xe738725cdcc41c91f734dd7b5b9659df994d6dda,2019-04-22 22:30:00+00:00,-3019947904495252141,True,False
10541010,7619132,,-3019947904495252141,995907,Is Transferred,2019-04-22 20:50:22+00:00,0xcdcadf0279ee021a0c40a31ac10fa69e028e21d0,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-04-22 20:50:00+00:00,-3019947904495252141,True,False
10541009,7618538,,-3019947904495252141,995907,Is Transferred,2019-04-22 18:36:14+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0xcdcadf0279ee021a0c40a31ac10fa69e028e21d0,2019-04-22 18:40:00+00:00,-3019947904495252141,True,False
10541008,7618109,,-3019947904495252141,995907,Is Transferred,2019-04-22 16:56:31+00:00,0x7316e9cf94bef40d4981d66a5c41c38b6b32454c,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-04-22 17:00:00+00:00,-3019947904495252141,True,False
10541007,7617451,,-3019947904495252141,995907,Is Transferred,2019-04-22 14:36:29+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0x7316e9cf94bef40d4981d66a5c41c38b6b32454c,2019-04-22 14:40:00+00:00,-3019947904495252141,True,False
10541006,7616964,,-3019947904495252141,995907,Is Transferred,2019-04-22 12:54:43+00:00,0x68d31cb3825e559b1e5c0665f2d65d06a17fce1a,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-04-22 12:50:00+00:00,-3019947904495252141,True,False
10541005,7616399,,-3019947904495252141,995907,Is Transferred,2019-04-22 10:42:44+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0x68d31cb3825e559b1e5c0665f2d65d06a17fce1a,2019-04-22 10:40:00+00:00,-3019947904495252141,True,False
10541004,7615951,,-3019947904495252141,995907,Is Transferred,2019-04-22 09:00:57+00:00,0xa37e6b46fa8e1a6f1ddbf035c4e0230b8414ff04,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-04-22 09:00:00+00:00,-3019947904495252141,True,False
10541003,7615324,,-3019947904495252141,995907,Is Transferred,2019-04-22 06:41:30+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0xa37e6b46fa8e1a6f1ddbf035c4e0230b8414ff04,2019-04-22 06:40:00+00:00,-3019947904495252141,True,False
10541002,7614846,,-3019947904495252141,995907,Is Transferred,2019-04-22 05:03:18+00:00,0x236ef21dc36d0aec3990dd5ee84a9d5320644262,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-04-22 05:00:00+00:00,-3019947904495252141,True,False
10541001,7614280,,-3019947904495252141,995907,Is Transferred,2019-04-22 02:46:18+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0x236ef21dc36d0aec3990dd5ee84a9d5320644262,2019-04-22 02:50:00+00:00,-3019947904495252141,True,False
10541000,7613841,,-3019947904495252141,995907,Is Transferred,2019-04-22 01:06:05+00:00,0x8acc1421ec98689461ff5777de8ad6648dc6d643,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-04-22 01:10:00+00:00,-3019947904495252141,True,False
10540999,7613231,,-3019947904495252141,995907,Is Transferred,2019-04-21 22:46:37+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0x8acc1421ec98689461ff5777de8ad6648dc6d643,2019-04-21 22:50:00+00:00,-3019947904495252141,True,False
10540998,7612752,,-3019947904495252141,995907,Is Transferred,2019-04-21 21:06:53+00:00,0xf5aee6d7b838d5ede8aa65d31dbc11116545180c,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-04-21 21:10:00+00:00,-3019947904495252141,True,False
10540997,7612156,,-3019947904495252141,995907,Is Transferred,2019-04-21 18:51:12+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0xf5aee6d7b838d5ede8aa65d31dbc11116545180c,2019-04-21 18:50:00+00:00,-3019947904495252141,True,False
10540996,7611715,,-3019947904495252141,995907,Is Transferred,2019-04-21 17:11:21+00:00,0xadd12bd6375dc21d579cc4abcfa04864d6ac9a62,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-04-21 17:10:00+00:00,-3019947904495252141,True,False
10540995,7611079,,-3019947904495252141,995907,Is Transferred,2019-04-21 14:51:09+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0xadd12bd6375dc21d579cc4abcfa04864d6ac9a62,2019-04-21 14:50:00+00:00,-3019947904495252141,True,False
10540994,7610622,,-3019947904495252141,995907,Is Transferred,2019-04-21 13:10:09+00:00,0x8acc1421ec98689461ff5777de8ad6648dc6d643,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-04-21 13:10:00+00:00,-3019947904495252141,True,False
10540993,7609999,,-3019947904495252141,995907,Is Transferred,2019-04-21 10:56:40+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0x8acc1421ec98689461ff5777de8ad6648dc6d643,2019-04-21 11:00:00+00:00,-3019947904495252141,True,False
10540992,7609542,,-3019947904495252141,995907,Is Transferred,2019-04-21 09:15:03+00:00,0x179d698f5a1c84c3ff4c5eb04e553c15a0c1d8d8,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-04-21 09:20:00+00:00,-3019947904495252141,True,False
10540991,7608902,,-3019947904495252141,995907,Is Transferred,2019-04-21 06:56:10+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0x179d698f5a1c84c3ff4c5eb04e553c15a0c1d8d8,2019-04-21 07:00:00+00:00,-3019947904495252141,True,False
10540990,7608502,,-3019947904495252141,995907,Is Transferred,2019-04-21 05:15:16+00:00,0x236ef21dc36d0aec3990dd5ee84a9d5320644262,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-04-21 05:20:00+00:00,-3019947904495252141,True,False
10540989,7607885,,-3019947904495252141,995907,Is Transferred,2019-04-21 03:01:34+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0x236ef21dc36d0aec3990dd5ee84a9d5320644262,2019-04-21 03:00:00+00:00,-3019947904495252141,True,False
10540988,7607429,,-3019947904495252141,995907,Is Transferred,2019-04-21 01:20:13+00:00,0xa21e0974137bf8400eb7dca606d9dcb190d79ed9,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-04-21 01:20:00+00:00,-3019947904495252141,True,False
10540987,7606806,,-3019947904495252141,995907,Is Transferred,2019-04-20 23:05:29+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0xa21e0974137bf8400eb7dca606d9dcb190d79ed9,2019-04-20 23:10:00+00:00,-3019947904495252141,True,False
10540986,7606355,,-3019947904495252141,995907,Is Transferred,2019-04-20 21:22:50+00:00,0x87b77fabfeb869150b8e1b9462603f9a639c5fae,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-04-20 21:20:00+00:00,-3019947904495252141,True,False
10540985,7605728,,-3019947904495252141,995907,Is Transferred,2019-04-20 19:06:06+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0x87b77fabfeb869150b8e1b9462603f9a639c5fae,2019-04-20 19:10:00+00:00,-3019947904495252141,True,False
10540984,7605303,,-3019947904495252141,995907,Is Transferred,2019-04-20 17:25:23+00:00,0x68d31cb3825e559b1e5c0665f2d65d06a17fce1a,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-04-20 17:30:00+00:00,-3019947904495252141,True,False
10540983,7604713,,-3019947904495252141,995907,Is Transferred,2019-04-20 15:06:04+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0x68d31cb3825e559b1e5c0665f2d65d06a17fce1a,2019-04-20 15:10:00+00:00,-3019947904495252141,True,False
10540982,7604286,,-3019947904495252141,995907,Is Transferred,2019-04-20 13:25:13+00:00,0xbabda06088c242fb2a763aa7cc99706cb77ba735,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-04-20 13:30:00+00:00,-3019947904495252141,True,False
10540981,7603709,,-3019947904495252141,995907,Is Transferred,2019-04-20 11:11:10+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0xbabda06088c242fb2a763aa7cc99706cb77ba735,2019-04-20 11:10:00+00:00,-3019947904495252141,True,False
10540980,7603282,,-3019947904495252141,995907,Is Transferred,2019-04-20 09:30:19+00:00,0xa37e6b46fa8e1a6f1ddbf035c4e0230b8414ff04,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-04-20 09:30:00+00:00,-3019947904495252141,True,False
10540979,7602639,,-3019947904495252141,995907,Is Transferred,2019-04-20 07:11:02+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0xa37e6b46fa8e1a6f1ddbf035c4e0230b8414ff04,2019-04-20 07:10:00+00:00,-3019947904495252141,True,False
10540978,7602183,,-3019947904495252141,995907,Is Transferred,2019-04-20 05:30:13+00:00,0x6e13c7e25c2cda6f5c8c4e431bee480bfb312c28,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-04-20 05:30:00+00:00,-3019947904495252141,True,False
10540977,7601570,,-3019947904495252141,995907,Is Transferred,2019-04-20 03:16:19+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0x6e13c7e25c2cda6f5c8c4e431bee480bfb312c28,2019-04-20 03:20:00+00:00,-3019947904495252141,True,False
10540976,7601155,,-3019947904495252141,995907,Is Transferred,2019-04-20 01:38:19+00:00,0x7316e9cf94bef40d4981d66a5c41c38b6b32454c,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-04-20 01:40:00+00:00,-3019947904495252141,True,False
10540975,7600521,,-3019947904495252141,995907,Is Transferred,2019-04-19 23:16:26+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0x7316e9cf94bef40d4981d66a5c41c38b6b32454c,2019-04-19 23:20:00+00:00,-3019947904495252141,True,False
10540974,7600060,,-3019947904495252141,995907,Is Transferred,2019-04-19 21:35:26+00:00,0x1e7f320cf5a938465d501f6bd6c405feb3a70f6c,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-04-19 21:40:00+00:00,-3019947904495252141,True,False
10540973,7599478,,-3019947904495252141,995907,Is Transferred,2019-04-19 19:21:25+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0x1e7f320cf5a938465d501f6bd6c405feb3a70f6c,2019-04-19 19:20:00+00:00,-3019947904495252141,True,False
10540972,7599018,,-3019947904495252141,995907,Is Transferred,2019-04-19 17:40:57+00:00,0x1c1ef71445010114f41ac1feb32dbf5d7281e90f,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-04-19 17:40:00+00:00,-3019947904495252141,True,False
10540971,7598403,,-3019947904495252141,995907,Is Transferred,2019-04-19 15:21:09+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0x1c1ef71445010114f41ac1feb32dbf5d7281e90f,2019-04-19 15:20:00+00:00,-3019947904495252141,True,False
10540970,7597951,,-3019947904495252141,995907,Is Transferred,2019-04-19 13:40:14+00:00,0xe738725cdcc41c91f734dd7b5b9659df994d6dda,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-04-19 13:40:00+00:00,-3019947904495252141,True,False
10540969,7597333,,-3019947904495252141,995907,Is Transferred,2019-04-19 11:26:30+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0xe738725cdcc41c91f734dd7b5b9659df994d6dda,2019-04-19 11:30:00+00:00,-3019947904495252141,True,False
10540968,7596875,,-3019947904495252141,995907,Is Transferred,2019-04-19 09:46:20+00:00,0xf5aee6d7b838d5ede8aa65d31dbc11116545180c,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-04-19 09:50:00+00:00,-3019947904495252141,True,False
10540967,7596246,,-3019947904495252141,995907,Is Transferred,2019-04-19 07:26:05+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0xf5aee6d7b838d5ede8aa65d31dbc11116545180c,2019-04-19 07:30:00+00:00,-3019947904495252141,True,False
10540966,7595811,,-3019947904495252141,995907,Is Transferred,2019-04-19 05:46:24+00:00,0x838c14eb3eabe4cb6a696d286c7b2a466629d0ee,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-04-19 05:50:00+00:00,-3019947904495252141,True,False
10540965,7595239,,-3019947904495252141,995907,Is Transferred,2019-04-19 03:31:30+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0x838c14eb3eabe4cb6a696d286c7b2a466629d0ee,2019-04-19 03:30:00+00:00,-3019947904495252141,True,False
